#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    17   0.871330E+03   0.126243E+01   0.196228E-02   0.126243E+01   0.464505E-02  -0.143817E-05   0.196228E-02  -0.143817E-05   0.134301E-06
    18   0.882608E+03   0.133158E+01   0.189877E-02   0.133158E+01   0.520134E-02  -0.190152E-05   0.189877E-02  -0.190152E-05   0.136273E-06
    19   0.895494E+03   0.139199E+01   0.183785E-02   0.139199E+01   0.581258E-02  -0.215184E-05   0.183785E-02  -0.215184E-05   0.138038E-06
    20   0.908567E+03   0.144138E+01   0.177982E-02   0.144138E+01   0.632268E-02  -0.222792E-05   0.177982E-02  -0.222792E-05   0.139618E-06
    21   0.921985E+03   0.148345E+01   0.172493E-02   0.148345E+01   0.675532E-02  -0.216644E-05   0.172493E-02  -0.216644E-05   0.141031E-06
    22   0.935822E+03   0.151989E+01   0.167303E-02   0.151989E+01   0.724763E-02  -0.199570E-05   0.167303E-02  -0.199570E-05   0.142289E-06
    23   0.949870E+03   0.155390E+01   0.162395E-02   0.155390E+01   0.796609E-02  -0.174190E-05   0.162395E-02  -0.174190E-05   0.143401E-06
    24   0.964219E+03   0.158907E+01   0.157745E-02   0.158907E+01   0.902070E-02  -0.143125E-05   0.157745E-02  -0.143125E-05   0.144375E-06
    25   0.978885E+03   0.162809E+01   0.153335E-02   0.162809E+01   0.104294E-01  -0.108993E-05   0.153335E-02  -0.108993E-05   0.145222E-06
    26   0.993734E+03   0.167402E+01   0.149144E-02   0.167402E+01   0.121416E-01  -0.744155E-06   0.149144E-02  -0.744155E-06   0.145949E-06
    27   0.100893E+04   0.172509E+01   0.145151E-02   0.172509E+01   0.140900E-01  -0.420118E-06   0.145151E-02  -0.420118E-06   0.146566E-06
    28   0.102427E+04   0.177948E+01   0.141336E-02   0.177948E+01   0.162382E-01  -0.144020E-06   0.141336E-02  -0.144020E-06   0.147081E-06
    29   0.103991E+04   0.183474E+01   0.137679E-02   0.183474E+01   0.185772E-01   0.579387E-07   0.137679E-02   0.579387E-07   0.147504E-06
    30   0.105587E+04   0.188672E+01   0.134158E-02   0.188672E+01   0.211132E-01   0.159560E-06   0.134158E-02   0.159560E-06   0.147844E-06
    31   0.107194E+04   0.193158E+01   0.130756E-02   0.193158E+01   0.238453E-01   0.143106E-06   0.130756E-02   0.143106E-06   0.148108E-06
    32   0.108827E+04   0.196624E+01   0.127468E-02   0.196624E+01   0.267574E-01   0.246966E-07   0.127468E-02   0.246966E-07   0.148301E-06
    33   0.110493E+04   0.198759E+01   0.124291E-02   0.198759E+01   0.298213E-01  -0.171088E-06   0.124291E-02  -0.171088E-06   0.148427E-06
    34   0.112184E+04   0.199382E+01   0.121223E-02   0.199382E+01   0.330232E-01  -0.419667E-06   0.121223E-02  -0.419667E-06   0.148490E-06
    35   0.113900E+04   0.198531E+01   0.118260E-02   0.198531E+01   0.363698E-01  -0.696458E-06   0.118260E-02  -0.696458E-06   0.148493E-06
    36   0.115633E+04   0.196231E+01   0.115401E-02   0.196231E+01   0.398863E-01  -0.976880E-06   0.115401E-02  -0.976880E-06   0.148441E-06
    37   0.117375E+04   0.192613E+01   0.112642E-02   0.192613E+01   0.436191E-01  -0.123635E-05   0.112642E-02  -0.123635E-05   0.148336E-06
    38   0.119148E+04   0.187998E+01   0.109981E-02   0.187998E+01   0.476149E-01  -0.145029E-05   0.109981E-02  -0.145029E-05   0.148182E-06
    39   0.120953E+04   0.182492E+01   0.107416E-02   0.182492E+01   0.518747E-01  -0.159412E-05   0.107416E-02  -0.159412E-05   0.147984E-06
    40   0.122766E+04   0.176128E+01   0.104943E-02   0.176128E+01   0.563933E-01  -0.164325E-05   0.104943E-02  -0.164325E-05   0.147745E-06
    41   0.124601E+04   0.168911E+01   0.102560E-02   0.168911E+01   0.611733E-01  -0.158102E-05   0.102560E-02  -0.158102E-05   0.147468E-06
    42   0.126438E+04   0.160815E+01   0.100264E-02   0.160815E+01   0.662279E-01  -0.142240E-05   0.100264E-02  -0.142240E-05   0.147155E-06
    43   0.128289E+04   0.151811E+01   0.980519E-03   0.151811E+01   0.715729E-01  -0.119026E-05   0.980519E-03  -0.119026E-05   0.146809E-06
    44   0.130140E+04   0.141957E+01   0.959197E-03   0.141957E+01   0.772090E-01  -0.907483E-06   0.959197E-03  -0.907483E-06   0.146432E-06
    45   0.132028E+04   0.131320E+01   0.938644E-03   0.131320E+01   0.831476E-01  -0.596955E-06   0.938644E-03  -0.596955E-06   0.146025E-06
    46   0.133946E+04   0.119727E+01   0.918828E-03   0.119727E+01   0.893962E-01  -0.281553E-06   0.918828E-03  -0.281553E-06   0.145590E-06
    47   0.135877E+04   0.107045E+01   0.899715E-03   0.107045E+01   0.959341E-01   0.158404E-07   0.899715E-03   0.158404E-07   0.145130E-06
    48   0.137816E+04   0.934142E+00   0.881274E-03   0.934142E+00   0.102741E+00   0.272346E-06   0.881274E-03   0.272346E-06   0.144646E-06
    49   0.139768E+04   0.789152E+00   0.863471E-03   0.789152E+00   0.109773E+00   0.465084E-06   0.863471E-03   0.465084E-06   0.144141E-06
    50   0.141757E+04   0.629511E+00   0.846273E-03   0.629511E+00   0.116980E+00   0.571173E-06   0.846273E-03   0.571173E-06   0.143615E-06
    51   0.143758E+04   0.448812E+00   0.829651E-03   0.448812E+00   0.124319E+00   0.574804E-06   0.829651E-03   0.574804E-06   0.143072E-06
    52   0.145797E+04   0.244537E+00   0.813579E-03   0.244537E+00   0.131902E+00   0.488451E-06   0.813579E-03   0.488451E-06   0.142512E-06
    53   0.147834E+04   0.169894E-01   0.798038E-03   0.169894E-01   0.139913E+00   0.331658E-06   0.798038E-03   0.331658E-06   0.141935E-06
    54   0.149864E+04  -0.225558E+00   0.783007E-03  -0.225558E+00   0.148381E+00   0.123969E-06   0.783007E-03   0.123969E-06   0.141344E-06
    55   0.151909E+04  -0.474719E+00   0.768463E-03  -0.474719E+00   0.157321E+00  -0.115069E-06   0.768463E-03  -0.115069E-06   0.140738E-06
    56   0.153992E+04  -0.729246E+00   0.754385E-03  -0.729246E+00   0.166613E+00  -0.365912E-06   0.754385E-03  -0.365912E-06   0.140119E-06
    57   0.156105E+04  -0.990155E+00   0.740753E-03  -0.990155E+00   0.176124E+00  -0.609017E-06   0.740753E-03  -0.609017E-06   0.139488E-06
    58   0.158250E+04  -0.126026E+01   0.727546E-03  -0.126026E+01   0.185822E+00  -0.824837E-06   0.727546E-03  -0.824837E-06   0.138845E-06
    59   0.160411E+04  -0.154239E+01   0.714741E-03  -0.154239E+01   0.195708E+00  -0.993828E-06   0.714741E-03  -0.993828E-06   0.138192E-06
    60   0.162588E+04  -0.183796E+01   0.702318E-03  -0.183796E+01   0.205795E+00  -0.109645E-05   0.702318E-03  -0.109645E-05   0.137529E-06
    61   0.164813E+04  -0.214780E+01   0.690256E-03  -0.214780E+01   0.216151E+00  -0.111901E-05   0.690256E-03  -0.111901E-05   0.136857E-06
    62   0.167026E+04  -0.247298E+01   0.678529E-03  -0.247298E+01   0.226786E+00  -0.107131E-05   0.678529E-03  -0.107131E-05   0.136178E-06
    63   0.169247E+04  -0.281422E+01   0.667112E-03  -0.281422E+01   0.237697E+00  -0.968978E-06   0.667112E-03  -0.968978E-06   0.135491E-06
    64   0.171506E+04  -0.317244E+01   0.655980E-03  -0.317244E+01   0.248931E+00  -0.827675E-06   0.655980E-03  -0.827675E-06   0.134797E-06
    65   0.173767E+04  -0.354802E+01   0.645109E-03  -0.354802E+01   0.260500E+00  -0.663047E-06   0.645109E-03  -0.663047E-06   0.134097E-06
    66   0.176058E+04  -0.393876E+01   0.634473E-03  -0.393876E+01   0.272363E+00  -0.490739E-06   0.634473E-03  -0.490739E-06   0.133393E-06
    67   0.178363E+04  -0.434146E+01   0.624047E-03  -0.434146E+01   0.284509E+00  -0.326402E-06   0.624047E-03  -0.326402E-06   0.132683E-06
    68   0.180713E+04  -0.475393E+01   0.613806E-03  -0.475393E+01   0.296957E+00  -0.185681E-06   0.613806E-03  -0.185681E-06   0.131970E-06
    69   0.183084E+04  -0.517393E+01   0.603725E-03  -0.517393E+01   0.309643E+00  -0.842265E-07   0.603725E-03  -0.842265E-07   0.131254E-06
    70   0.185492E+04  -0.560263E+01   0.593779E-03  -0.560263E+01   0.322586E+00  -0.376850E-07   0.593779E-03  -0.376850E-07   0.130535E-06
    71   0.187920E+04  -0.604213E+01   0.583951E-03  -0.604213E+01   0.335759E+00  -0.571886E-07   0.583951E-03  -0.571886E-07   0.129815E-06
    72   0.190369E+04  -0.649440E+01   0.574256E-03  -0.649440E+01   0.349147E+00  -0.135804E-06   0.574256E-03  -0.135804E-06   0.129093E-06
    73   0.192832E+04  -0.696084E+01   0.564717E-03  -0.696084E+01   0.362735E+00  -0.262080E-06   0.564717E-03  -0.262080E-06   0.128370E-06
    74   0.195310E+04  -0.744139E+01   0.555357E-03  -0.744139E+01   0.376529E+00  -0.424567E-06   0.555357E-03  -0.424567E-06   0.127645E-06
    75   0.197810E+04  -0.793539E+01   0.546201E-03  -0.793539E+01   0.390558E+00  -0.611816E-06   0.546201E-03  -0.611816E-06   0.126920E-06
    76   0.200324E+04  -0.844276E+01   0.537270E-03  -0.844276E+01   0.404835E+00  -0.812376E-06   0.537270E-03  -0.812376E-06   0.126194E-06
    77   0.202862E+04  -0.896292E+01   0.528589E-03  -0.896292E+01   0.419346E+00  -0.101480E-05   0.528589E-03  -0.101480E-05   0.125468E-06
    78   0.205431E+04  -0.949660E+01   0.520181E-03  -0.949660E+01   0.434103E+00  -0.120763E-05   0.520181E-03  -0.120763E-05   0.124742E-06
    79   0.208015E+04  -0.100394E+02   0.512069E-03  -0.100394E+02   0.449039E+00  -0.137942E-05   0.512069E-03  -0.137942E-05   0.124015E-06
    80   0.210632E+04  -0.105920E+02   0.504276E-03  -0.105920E+02   0.464147E+00  -0.151873E-05   0.504276E-03  -0.151873E-05   0.123289E-06
    81   0.213272E+04  -0.111544E+02   0.496818E-03  -0.111544E+02   0.479364E+00  -0.161675E-05   0.496818E-03  -0.161675E-05   0.122564E-06
    82   0.215944E+04  -0.117256E+02   0.489676E-03  -0.117256E+02   0.494706E+00  -0.167530E-05   0.489676E-03  -0.167530E-05   0.121838E-06
    83   0.218640E+04  -0.123055E+02   0.482824E-03  -0.123055E+02   0.510143E+00  -0.169885E-05   0.482824E-03  -0.169885E-05   0.121114E-06
    84   0.221367E+04  -0.128924E+02   0.476236E-03  -0.128924E+02   0.525668E+00  -0.169189E-05   0.476236E-03  -0.169189E-05   0.120391E-06
    85   0.224109E+04  -0.134874E+02   0.469885E-03  -0.134874E+02   0.541251E+00  -0.165887E-05   0.469885E-03  -0.165887E-05   0.119670E-06
    86   0.226875E+04  -0.140898E+02   0.463745E-03  -0.140898E+02   0.556899E+00  -0.160427E-05   0.463745E-03  -0.160427E-05   0.118950E-06
    87   0.229686E+04  -0.146984E+02   0.457790E-03  -0.146984E+02   0.572575E+00  -0.153256E-05   0.457790E-03  -0.153256E-05   0.118233E-06
    88   0.232496E+04  -0.153131E+02   0.451994E-03  -0.153131E+02   0.588285E+00  -0.144821E-05   0.451994E-03  -0.144821E-05   0.117517E-06
    89   0.235344E+04  -0.159351E+02   0.446330E-03  -0.159351E+02   0.604009E+00  -0.135570E-05   0.446330E-03  -0.135570E-05   0.116804E-06
    90   0.238214E+04  -0.165613E+02   0.440773E-03  -0.165613E+02   0.619700E+00  -0.125949E-05   0.440773E-03  -0.125949E-05   0.116094E-06
    91   0.241098E+04  -0.171923E+02   0.435299E-03  -0.171923E+02   0.635345E+00  -0.116339E-05   0.435299E-03  -0.116339E-05   0.115387E-06
    92   0.244011E+04  -0.178272E+02   0.429904E-03  -0.178272E+02   0.650932E+00  -0.106855E-05   0.429904E-03  -0.106855E-05   0.114684E-06
    93   0.246954E+04  -0.184663E+02   0.424587E-03  -0.184663E+02   0.666456E+00  -0.975437E-06   0.424587E-03  -0.975437E-06   0.113983E-06
    94   0.249903E+04  -0.191082E+02   0.419348E-03  -0.191082E+02   0.681882E+00  -0.884529E-06   0.419348E-03  -0.884529E-06   0.113286E-06
    95   0.252882E+04  -0.197537E+02   0.414184E-03  -0.197537E+02   0.697215E+00  -0.796303E-06   0.414184E-03  -0.796303E-06   0.112592E-06
    96   0.255861E+04  -0.204022E+02   0.409096E-03  -0.204022E+02   0.712442E+00  -0.711234E-06   0.409096E-03  -0.711234E-06   0.111901E-06
    97   0.258884E+04  -0.210530E+02   0.404083E-03  -0.210530E+02   0.727551E+00  -0.629798E-06   0.404083E-03  -0.629798E-06   0.111214E-06
    98   0.261929E+04  -0.217039E+02   0.399143E-03  -0.217039E+02   0.742539E+00  -0.552471E-06   0.399143E-03  -0.552471E-06   0.110530E-06
    99   0.264982E+04  -0.223582E+02   0.394277E-03  -0.223582E+02   0.757371E+00  -0.479730E-06   0.394277E-03  -0.479730E-06   0.109850E-06
   100   0.268065E+04  -0.230114E+02   0.389482E-03  -0.230114E+02   0.772051E+00  -0.412049E-06   0.389482E-03  -0.412049E-06   0.109173E-06
   101   0.271163E+04  -0.236666E+02   0.384758E-03  -0.236666E+02   0.786641E+00  -0.349905E-06   0.384758E-03  -0.349905E-06   0.108500E-06
   102   0.274314E+04  -0.243217E+02   0.380105E-03  -0.243217E+02   0.800996E+00  -0.293774E-06   0.380105E-03  -0.293774E-06   0.107831E-06
   103   0.277457E+04  -0.249775E+02   0.375521E-03  -0.249775E+02   0.815193E+00  -0.244132E-06   0.375521E-03  -0.244132E-06   0.107165E-06
   104   0.280624E+04  -0.256312E+02   0.371006E-03  -0.256312E+02   0.829236E+00  -0.201454E-06   0.371006E-03  -0.201454E-06   0.106504E-06
   105   0.283806E+04  -0.262843E+02   0.366558E-03  -0.262843E+02   0.843052E+00  -0.166217E-06   0.366558E-03  -0.166217E-06   0.105846E-06
   106   0.287010E+04  -0.269363E+02   0.362178E-03  -0.269363E+02   0.856721E+00  -0.138897E-06   0.362178E-03  -0.138897E-06   0.105192E-06
   107   0.290209E+04  -0.275856E+02   0.357863E-03  -0.275856E+02   0.870095E+00  -0.119969E-06   0.357863E-03  -0.119969E-06   0.104543E-06
   108   0.293445E+04  -0.282333E+02   0.353613E-03  -0.282333E+02   0.883254E+00  -0.109910E-06   0.353613E-03  -0.109910E-06   0.103897E-06
   109   0.296698E+04  -0.288778E+02   0.349428E-03  -0.288778E+02   0.896125E+00  -0.109196E-06   0.349428E-03  -0.109196E-06   0.103255E-06
   110   0.299959E+04  -0.295179E+02   0.345306E-03  -0.295179E+02   0.908712E+00  -0.118301E-06   0.345306E-03  -0.118301E-06   0.102618E-06
   111   0.303236E+04  -0.301550E+02   0.341246E-03  -0.301550E+02   0.921092E+00  -0.137445E-06   0.341246E-03  -0.137445E-06   0.101985E-06
   112   0.306529E+04  -0.307884E+02   0.337250E-03  -0.307884E+02   0.933189E+00  -0.165807E-06   0.337250E-03  -0.165807E-06   0.101356E-06
   113   0.309845E+04  -0.314165E+02   0.333316E-03  -0.314165E+02   0.945002E+00  -0.202313E-06   0.333316E-03  -0.202313E-06   0.100731E-06
   114   0.313171E+04  -0.320386E+02   0.329444E-03  -0.320386E+02   0.956456E+00  -0.245884E-06   0.329444E-03  -0.245884E-06   0.100111E-06
   115   0.316519E+04  -0.326545E+02   0.325636E-03  -0.326545E+02   0.967698E+00  -0.295444E-06   0.325636E-03  -0.295444E-06   0.994950E-07
   116   0.319868E+04  -0.332634E+02   0.321890E-03  -0.332634E+02   0.978504E+00  -0.349916E-06   0.321890E-03  -0.349916E-06   0.988832E-07
   117   0.323248E+04  -0.338645E+02   0.318207E-03  -0.338645E+02   0.988946E+00  -0.408223E-06   0.318207E-03  -0.408223E-06   0.982757E-07
   118   0.326644E+04  -0.344585E+02   0.314587E-03  -0.344585E+02   0.999172E+00  -0.469289E-06   0.314587E-03  -0.469289E-06   0.976724E-07
   119   0.330041E+04  -0.350431E+02   0.311030E-03  -0.350431E+02   0.100903E+01  -0.532036E-06   0.311030E-03  -0.532036E-06   0.970734E-07
   120   0.333453E+04  -0.356182E+02   0.307536E-03  -0.356182E+02   0.101837E+01  -0.595388E-06   0.307536E-03  -0.595388E-06   0.964786E-07
   121   0.336866E+04  -0.361838E+02   0.304105E-03  -0.361838E+02   0.102750E+01  -0.658268E-06   0.304105E-03  -0.658268E-06   0.958882E-07
   122   0.340287E+04  -0.367390E+02   0.300737E-03  -0.367390E+02   0.103610E+01  -0.719599E-06   0.300737E-03  -0.719599E-06   0.953020E-07
   123   0.343716E+04  -0.372837E+02   0.297432E-03  -0.372837E+02   0.104426E+01  -0.778304E-06   0.297432E-03  -0.778304E-06   0.947201E-07
   124   0.347153E+04  -0.378149E+02   0.294191E-03  -0.378149E+02   0.105205E+01  -0.833306E-06   0.294191E-03  -0.833306E-06   0.941425E-07
   125   0.350591E+04  -0.383348E+02   0.291013E-03  -0.383348E+02   0.105938E+01  -0.883528E-06   0.291013E-03  -0.883528E-06   0.935693E-07
   126   0.354037E+04  -0.388426E+02   0.287898E-03  -0.388426E+02   0.106635E+01  -0.927895E-06   0.287898E-03  -0.927895E-06   0.930003E-07
   127   0.357483E+04  -0.393374E+02   0.284847E-03  -0.393374E+02   0.107278E+01  -0.965327E-06   0.284847E-03  -0.965327E-06   0.924356E-07
   128   0.360929E+04  -0.398184E+02   0.281859E-03  -0.398184E+02   0.107884E+01  -0.994750E-06   0.281859E-03  -0.994750E-06   0.918752E-07
   129   0.364384E+04  -0.402848E+02   0.278934E-03  -0.402848E+02   0.108437E+01  -0.101509E-05   0.278934E-03  -0.101509E-05   0.913192E-07
   130   0.367838E+04  -0.407359E+02   0.276073E-03  -0.407359E+02   0.108937E+01  -0.102526E-05   0.276073E-03  -0.102526E-05   0.907674E-07
   131   0.371293E+04  -0.411729E+02   0.273276E-03  -0.411729E+02   0.109398E+01  -0.102452E-05   0.273276E-03  -0.102452E-05   0.902200E-07
   132   0.374755E+04  -0.415930E+02   0.270539E-03  -0.415930E+02   0.109807E+01  -0.101345E-05   0.270539E-03  -0.101345E-05   0.896769E-07
   133   0.378211E+04  -0.419984E+02   0.267861E-03  -0.419984E+02   0.110170E+01  -0.992948E-06   0.267861E-03  -0.992948E-06   0.891380E-07
   134   0.381666E+04  -0.423847E+02   0.265239E-03  -0.423847E+02   0.110487E+01  -0.963929E-06   0.265239E-03  -0.963929E-06   0.886034E-07
   135   0.385123E+04  -0.427548E+02   0.262671E-03  -0.427548E+02   0.110751E+01  -0.927296E-06   0.262671E-03  -0.927296E-06   0.880729E-07
   136   0.388564E+04  -0.431050E+02   0.260154E-03  -0.431050E+02   0.110962E+01  -0.883956E-06   0.260154E-03  -0.883956E-06   0.875467E-07
   137   0.392006E+04  -0.434377E+02   0.257685E-03  -0.434377E+02   0.111127E+01  -0.834817E-06   0.257685E-03  -0.834817E-06   0.870246E-07
   138   0.395442E+04  -0.437512E+02   0.255262E-03  -0.437512E+02   0.111239E+01  -0.780784E-06   0.255262E-03  -0.780784E-06   0.865066E-07
   139   0.398855E+04  -0.440450E+02   0.252883E-03  -0.440450E+02   0.111313E+01  -0.722766E-06   0.252883E-03  -0.722766E-06   0.859927E-07
   140   0.402277E+04  -0.443198E+02   0.250545E-03  -0.443198E+02   0.111326E+01  -0.661667E-06   0.250545E-03  -0.661667E-06   0.854829E-07
   141   0.405677E+04  -0.445733E+02   0.248245E-03  -0.445733E+02   0.111286E+01  -0.598397E-06   0.248245E-03  -0.598397E-06   0.849772E-07
   142   0.409077E+04  -0.448063E+02   0.245981E-03  -0.448063E+02   0.111200E+01  -0.533860E-06   0.245981E-03  -0.533860E-06   0.844754E-07
   143   0.412471E+04  -0.450188E+02   0.243751E-03  -0.450188E+02   0.111069E+01  -0.468964E-06   0.243751E-03  -0.468964E-06   0.839776E-07
   144   0.415844E+04  -0.452102E+02   0.241552E-03  -0.452102E+02   0.110884E+01  -0.404616E-06   0.241552E-03  -0.404616E-06   0.834838E-07
   145   0.419202E+04  -0.453796E+02   0.239381E-03  -0.453796E+02   0.110661E+01  -0.341723E-06   0.239381E-03  -0.341723E-06   0.829939E-07
   146   0.422569E+04  -0.455272E+02   0.237236E-03  -0.455272E+02   0.110377E+01  -0.281191E-06   0.237236E-03  -0.281191E-06   0.825080E-07
   147   0.425899E+04  -0.456513E+02   0.235114E-03  -0.456513E+02   0.110055E+01  -0.223927E-06   0.235114E-03  -0.223927E-06   0.820258E-07
   148   0.429215E+04  -0.457536E+02   0.233013E-03  -0.457536E+02   0.109680E+01  -0.170838E-06   0.233013E-03  -0.170838E-06   0.815476E-07
   149   0.432525E+04  -0.458326E+02   0.230931E-03  -0.458326E+02   0.109258E+01  -0.122831E-06   0.230931E-03  -0.122831E-06   0.810731E-07
   150   0.435807E+04  -0.458860E+02   0.228864E-03  -0.458860E+02   0.108799E+01  -0.808125E-07   0.228864E-03  -0.808125E-07   0.806025E-07
   151   0.439074E+04  -0.459168E+02   0.226812E-03  -0.459168E+02   0.108294E+01  -0.454720E-07   0.226812E-03  -0.454720E-07   0.801356E-07
   152   0.442313E+04  -0.459236E+02   0.224773E-03  -0.459236E+02   0.107735E+01  -0.166288E-07   0.224773E-03  -0.166288E-07   0.796724E-07
   153   0.445537E+04  -0.459041E+02   0.222748E-03  -0.459041E+02   0.107138E+01   0.611487E-08   0.222748E-03   0.611487E-08   0.792129E-07
   154   0.448740E+04  -0.458605E+02   0.220737E-03  -0.458605E+02   0.106503E+01   0.231571E-07   0.220737E-03   0.231571E-07   0.787572E-07
   155   0.451921E+04  -0.457921E+02   0.218742E-03  -0.457921E+02   0.105830E+01   0.348957E-07   0.218742E-03   0.348957E-07   0.783051E-07
   156   0.455065E+04  -0.456988E+02   0.216761E-03  -0.456988E+02   0.105119E+01   0.417288E-07   0.216761E-03   0.417288E-07   0.778566E-07
   157   0.458202E+04  -0.455792E+02   0.214796E-03  -0.455792E+02   0.104370E+01   0.440543E-07   0.214796E-03   0.440543E-07   0.774118E-07
   158   0.461310E+04  -0.454339E+02   0.212847E-03  -0.454339E+02   0.103590E+01   0.422701E-07   0.212847E-03   0.422701E-07   0.769706E-07
   159   0.464387E+04  -0.452630E+02   0.210914E-03  -0.452630E+02   0.102766E+01   0.367743E-07   0.210914E-03   0.367743E-07   0.765329E-07
   160   0.467442E+04  -0.450649E+02   0.208998E-03  -0.450649E+02   0.101910E+01   0.279647E-07   0.208998E-03   0.279647E-07   0.760988E-07
   161   0.470474E+04  -0.448412E+02   0.207099E-03  -0.448412E+02   0.101032E+01   0.162395E-07   0.207099E-03   0.162395E-07   0.756682E-07
   162   0.473476E+04  -0.445918E+02   0.205218E-03  -0.445918E+02   0.100117E+01   0.199639E-08   0.205218E-03   0.199639E-08   0.752411E-07
   163   0.476463E+04  -0.443152E+02   0.203354E-03  -0.443152E+02   0.991712E+00  -0.143665E-07   0.203354E-03  -0.143665E-07   0.748175E-07
   164   0.479404E+04  -0.440130E+02   0.201508E-03  -0.440130E+02   0.982028E+00  -0.324512E-07   0.201508E-03  -0.324512E-07   0.743973E-07
   165   0.482329E+04  -0.436827E+02   0.199680E-03  -0.436827E+02   0.972045E+00  -0.518598E-07   0.199680E-03  -0.518598E-07   0.739806E-07
   166   0.485224E+04  -0.433260E+02   0.197872E-03  -0.433260E+02   0.961912E+00  -0.721944E-07   0.197872E-03  -0.721944E-07   0.735673E-07
   167   0.488095E+04  -0.429436E+02   0.196083E-03  -0.429436E+02   0.951406E+00  -0.930569E-07   0.196083E-03  -0.930569E-07   0.731574E-07
   168   0.490920E+04  -0.425331E+02   0.194313E-03  -0.425331E+02   0.940899E+00  -0.114049E-06   0.194313E-03  -0.114049E-06   0.727508E-07
   169   0.493713E+04  -0.420947E+02   0.192563E-03  -0.420947E+02   0.930096E+00  -0.134774E-06   0.192563E-03  -0.134774E-06   0.723476E-07
   170   0.496475E+04  -0.416297E+02   0.190834E-03  -0.416297E+02   0.919219E+00  -0.154832E-06   0.190834E-03  -0.154832E-06   0.719476E-07
   171   0.499191E+04  -0.411359E+02   0.189125E-03  -0.411359E+02   0.908270E+00  -0.173827E-06   0.189125E-03  -0.173827E-06   0.715510E-07
   172   0.501868E+04  -0.406148E+02   0.187438E-03  -0.406148E+02   0.897174E+00  -0.191360E-06   0.187438E-03  -0.191360E-06   0.711576E-07
   173   0.504498E+04  -0.400664E+02   0.185771E-03  -0.400664E+02   0.885933E+00  -0.207033E-06   0.185771E-03  -0.207033E-06   0.707675E-07
   174   0.507096E+04  -0.394907E+02   0.184127E-03  -0.394907E+02   0.874844E+00  -0.220448E-06   0.184127E-03  -0.220448E-06   0.703806E-07
   175   0.509655E+04  -0.388869E+02   0.182505E-03  -0.388869E+02   0.863612E+00  -0.231208E-06   0.182505E-03  -0.231208E-06   0.699969E-07
   176   0.512158E+04  -0.382550E+02   0.180905E-03  -0.382550E+02   0.852458E+00  -0.239005E-06   0.180905E-03  -0.239005E-06   0.696163E-07
   177   0.514623E+04  -0.375965E+02   0.179327E-03  -0.375965E+02   0.841310E+00  -0.243903E-06   0.179327E-03  -0.243903E-06   0.692389E-07
   178   0.517040E+04  -0.369099E+02   0.177770E-03  -0.369099E+02   0.830392E+00  -0.246054E-06   0.177770E-03  -0.246054E-06   0.688646E-07
   179   0.519410E+04  -0.361952E+02   0.176235E-03  -0.361952E+02   0.819405E+00  -0.245613E-06   0.176235E-03  -0.245613E-06   0.684934E-07
