#    L    TT             EE             BB             TE             PP             TP             EP          
    60   0.162588E+04   0.205795E+00   0.000000E+00  -0.183795E+01   0.137529E-06   0.702320E-03  -0.109645E-05
    61   0.164813E+04   0.216151E+00   0.000000E+00  -0.214780E+01   0.136858E-06   0.690259E-03  -0.111774E-05
    62   0.167025E+04   0.226786E+00   0.000000E+00  -0.247298E+01   0.136178E-06   0.678533E-03  -0.106903E-05
    63   0.169247E+04   0.237697E+00   0.000000E+00  -0.281421E+01   0.135491E-06   0.667118E-03  -0.966023E-06
    64   0.171506E+04   0.248931E+00   0.000000E+00  -0.317244E+01   0.134797E-06   0.655987E-03  -0.824377E-06
    65   0.173767E+04   0.260500E+00   0.000000E+00  -0.354801E+01   0.134098E-06   0.645117E-03  -0.659741E-06
    66   0.176057E+04   0.272363E+00   0.000000E+00  -0.393875E+01   0.133393E-06   0.634480E-03  -0.487735E-06
    67   0.178363E+04   0.284509E+00   0.000000E+00  -0.434145E+01   0.132684E-06   0.624053E-03  -0.323957E-06
    68   0.180713E+04   0.296957E+00   0.000000E+00  -0.475392E+01   0.131971E-06   0.613811E-03  -0.183986E-06
    69   0.183084E+04   0.309643E+00   0.000000E+00  -0.517393E+01   0.131254E-06   0.603728E-03  -0.833818E-07
    70   0.185492E+04   0.322586E+00   0.000000E+00  -0.560262E+01   0.130536E-06   0.593781E-03  -0.376851E-07
    71   0.187920E+04   0.335759E+00   0.000000E+00  -0.604212E+01   0.129815E-06   0.583951E-03  -0.579205E-07
    72   0.190369E+04   0.349147E+00   0.000000E+00  -0.649439E+01   0.129093E-06   0.574255E-03  -0.137102E-06
    73   0.192832E+04   0.362735E+00   0.000000E+00  -0.696083E+01   0.128370E-06   0.564715E-03  -0.263756E-06
    74   0.195310E+04   0.376529E+00   0.000000E+00  -0.744138E+01   0.127646E-06   0.555356E-03  -0.426424E-06
    75   0.197809E+04   0.390558E+00   0.000000E+00  -0.793538E+01   0.126921E-06   0.546199E-03  -0.613662E-06
    76   0.200324E+04   0.404835E+00   0.000000E+00  -0.844275E+01   0.126195E-06   0.537269E-03  -0.814038E-06
    77   0.202862E+04   0.419345E+00   0.000000E+00  -0.896291E+01   0.125469E-06   0.528589E-03  -0.101613E-05
    78   0.205430E+04   0.434103E+00   0.000000E+00  -0.949659E+01   0.124742E-06   0.520181E-03  -0.120854E-05
    79   0.208015E+04   0.449039E+00   0.000000E+00  -0.100394E+02   0.124016E-06   0.512070E-03  -0.137987E-05
    80   0.210631E+04   0.464146E+00   0.000000E+00  -0.105920E+02   0.123290E-06   0.504278E-03  -0.151873E-05
    81   0.213272E+04   0.479363E+00   0.000000E+00  -0.111543E+02   0.122564E-06   0.496820E-03  -0.161638E-05
    82   0.215944E+04   0.494705E+00   0.000000E+00  -0.117256E+02   0.121839E-06   0.489679E-03  -0.167466E-05
    83   0.218639E+04   0.510143E+00   0.000000E+00  -0.123055E+02   0.121115E-06   0.482827E-03  -0.169805E-05
    84   0.221366E+04   0.525668E+00   0.000000E+00  -0.128924E+02   0.120392E-06   0.476239E-03  -0.169101E-05
    85   0.224109E+04   0.541250E+00   0.000000E+00  -0.134874E+02   0.119670E-06   0.469889E-03  -0.165801E-05
    86   0.226875E+04   0.556898E+00   0.000000E+00  -0.140898E+02   0.118951E-06   0.463749E-03  -0.160351E-05
    87   0.229685E+04   0.572574E+00   0.000000E+00  -0.146984E+02   0.118233E-06   0.457793E-03  -0.153196E-05
    88   0.232496E+04   0.588285E+00   0.000000E+00  -0.153131E+02   0.117518E-06   0.451997E-03  -0.144780E-05
    89   0.235344E+04   0.604008E+00   0.000000E+00  -0.159351E+02   0.116805E-06   0.446332E-03  -0.135550E-05
    90   0.238214E+04   0.619699E+00   0.000000E+00  -0.165613E+02   0.116095E-06   0.440774E-03  -0.125949E-05
    91   0.241098E+04   0.635345E+00   0.000000E+00  -0.171922E+02   0.115388E-06   0.435300E-03  -0.116355E-05
    92   0.244011E+04   0.650932E+00   0.000000E+00  -0.178272E+02   0.114684E-06   0.429905E-03  -0.106882E-05
    93   0.246953E+04   0.666455E+00   0.000000E+00  -0.184663E+02   0.113984E-06   0.424588E-03  -0.975794E-06
    94   0.249903E+04   0.681882E+00   0.000000E+00  -0.191082E+02   0.113286E-06   0.419349E-03  -0.884939E-06
    95   0.252881E+04   0.697214E+00   0.000000E+00  -0.197537E+02   0.112592E-06   0.414186E-03  -0.796738E-06
    96   0.255860E+04   0.712441E+00   0.000000E+00  -0.204021E+02   0.111902E-06   0.409098E-03  -0.711673E-06
    97   0.258883E+04   0.727550E+00   0.000000E+00  -0.210529E+02   0.111215E-06   0.404085E-03  -0.630222E-06
    98   0.261929E+04   0.742538E+00   0.000000E+00  -0.217039E+02   0.110531E-06   0.399146E-03  -0.552866E-06
    99   0.264982E+04   0.757371E+00   0.000000E+00  -0.223582E+02   0.109851E-06   0.394279E-03  -0.480084E-06
   100   0.268065E+04   0.772050E+00   0.000000E+00  -0.230114E+02   0.109174E-06   0.389485E-03  -0.412355E-06
   101   0.271163E+04   0.786640E+00   0.000000E+00  -0.236666E+02   0.108501E-06   0.384761E-03  -0.350158E-06
   102   0.274313E+04   0.800995E+00   0.000000E+00  -0.243217E+02   0.107832E-06   0.380108E-03  -0.293972E-06
   103   0.277457E+04   0.815192E+00   0.000000E+00  -0.249775E+02   0.107166E-06   0.375524E-03  -0.244276E-06
   104   0.280623E+04   0.829235E+00   0.000000E+00  -0.256312E+02   0.106505E-06   0.371008E-03  -0.201548E-06
   105   0.283805E+04   0.843051E+00   0.000000E+00  -0.262843E+02   0.105847E-06   0.366561E-03  -0.166267E-06
   106   0.287010E+04   0.856720E+00   0.000000E+00  -0.269362E+02   0.105193E-06   0.362180E-03  -0.138911E-06
   107   0.290208E+04   0.870094E+00   0.000000E+00  -0.275856E+02   0.104543E-06   0.357865E-03  -0.119959E-06
   108   0.293445E+04   0.883253E+00   0.000000E+00  -0.282332E+02   0.103898E-06   0.353615E-03  -0.109888E-06
   109   0.296697E+04   0.896124E+00   0.000000E+00  -0.288778E+02   0.103256E-06   0.349429E-03  -0.109176E-06
   110   0.299958E+04   0.908711E+00   0.000000E+00  -0.295178E+02   0.102619E-06   0.345307E-03  -0.118301E-06
   111   0.303235E+04   0.921090E+00   0.000000E+00  -0.301549E+02   0.101985E-06   0.341248E-03  -0.137482E-06
   112   0.306528E+04   0.933188E+00   0.000000E+00  -0.307883E+02   0.101357E-06   0.337251E-03  -0.165895E-06
   113   0.309845E+04   0.945001E+00   0.000000E+00  -0.314165E+02   0.100732E-06   0.333317E-03  -0.202458E-06
   114   0.313170E+04   0.956455E+00   0.000000E+00  -0.320385E+02   0.100112E-06   0.329445E-03  -0.246090E-06
   115   0.316518E+04   0.967697E+00   0.000000E+00  -0.326544E+02   0.994955E-07   0.325637E-03  -0.295711E-06
   116   0.319868E+04   0.978502E+00   0.000000E+00  -0.332633E+02   0.988838E-07   0.321891E-03  -0.350240E-06
   117   0.323248E+04   0.988944E+00   0.000000E+00  -0.338645E+02   0.982762E-07   0.318208E-03  -0.408598E-06
   118   0.326643E+04   0.999170E+00   0.000000E+00  -0.344585E+02   0.976729E-07   0.314588E-03  -0.469706E-06
   119   0.330040E+04   0.100903E+01   0.000000E+00  -0.350431E+02   0.970740E-07   0.311031E-03  -0.532484E-06
   120   0.333452E+04   0.101837E+01   0.000000E+00  -0.356182E+02   0.964792E-07   0.307537E-03  -0.595854E-06
   121   0.336865E+04   0.102750E+01   0.000000E+00  -0.361837E+02   0.958888E-07   0.304106E-03  -0.658740E-06
   122   0.340286E+04   0.103610E+01   0.000000E+00  -0.367389E+02   0.953026E-07   0.300738E-03  -0.720063E-06
   123   0.343716E+04   0.104426E+01   0.000000E+00  -0.372836E+02   0.947207E-07   0.297434E-03  -0.778748E-06
   124   0.347153E+04   0.105204E+01   0.000000E+00  -0.378149E+02   0.941432E-07   0.294192E-03  -0.833716E-06
   125   0.350590E+04   0.105938E+01   0.000000E+00  -0.383348E+02   0.935699E-07   0.291014E-03  -0.883892E-06
   126   0.354036E+04   0.106634E+01   0.000000E+00  -0.388425E+02   0.930009E-07   0.287899E-03  -0.928201E-06
   127   0.357482E+04   0.107278E+01   0.000000E+00  -0.393373E+02   0.924362E-07   0.284848E-03  -0.965567E-06
   128   0.360929E+04   0.107884E+01   0.000000E+00  -0.398183E+02   0.918758E-07   0.281860E-03  -0.994915E-06
   129   0.364383E+04   0.108436E+01   0.000000E+00  -0.402848E+02   0.913198E-07   0.278935E-03  -0.101517E-05
   130   0.367837E+04   0.108936E+01   0.000000E+00  -0.407358E+02   0.907680E-07   0.276075E-03  -0.102526E-05
   131   0.371292E+04   0.109398E+01   0.000000E+00  -0.411728E+02   0.902206E-07   0.273277E-03  -0.102443E-05
   132   0.374755E+04   0.109807E+01   0.000000E+00  -0.415929E+02   0.896775E-07   0.270541E-03  -0.101328E-05
   133   0.378210E+04   0.110170E+01   0.000000E+00  -0.419983E+02   0.891386E-07   0.267863E-03  -0.992704E-06
   134   0.381666E+04   0.110487E+01   0.000000E+00  -0.423846E+02   0.886040E-07   0.265241E-03  -0.963614E-06
   135   0.385122E+04   0.110751E+01   0.000000E+00  -0.427547E+02   0.880736E-07   0.262673E-03  -0.926919E-06
   136   0.388563E+04   0.110962E+01   0.000000E+00  -0.431049E+02   0.875473E-07   0.260156E-03  -0.883527E-06
   137   0.392006E+04   0.111127E+01   0.000000E+00  -0.434376E+02   0.870253E-07   0.257687E-03  -0.834348E-06
   138   0.395441E+04   0.111239E+01   0.000000E+00  -0.437511E+02   0.865073E-07   0.255264E-03  -0.780287E-06
   139   0.398854E+04   0.111313E+01   0.000000E+00  -0.440449E+02   0.859934E-07   0.252885E-03  -0.722253E-06
   140   0.402276E+04   0.111326E+01   0.000000E+00  -0.443197E+02   0.854836E-07   0.250547E-03  -0.661152E-06
   141   0.405676E+04   0.111286E+01   0.000000E+00  -0.445732E+02   0.849779E-07   0.248247E-03  -0.597891E-06
   142   0.409076E+04   0.111200E+01   0.000000E+00  -0.448062E+02   0.844761E-07   0.245984E-03  -0.533377E-06
   143   0.412470E+04   0.111068E+01   0.000000E+00  -0.450187E+02   0.839783E-07   0.243753E-03  -0.468515E-06
   144   0.415843E+04   0.110884E+01   0.000000E+00  -0.452101E+02   0.834845E-07   0.241554E-03  -0.404211E-06
   145   0.419201E+04   0.110661E+01   0.000000E+00  -0.453795E+02   0.829946E-07   0.239383E-03  -0.341372E-06
   146   0.422568E+04   0.110377E+01   0.000000E+00  -0.455270E+02   0.825086E-07   0.237237E-03  -0.280901E-06
   147   0.425898E+04   0.110055E+01   0.000000E+00  -0.456512E+02   0.820265E-07   0.235116E-03  -0.223706E-06
   148   0.429214E+04   0.109679E+01   0.000000E+00  -0.457535E+02   0.815482E-07   0.233015E-03  -0.170689E-06
   149   0.432524E+04   0.109258E+01   0.000000E+00  -0.458325E+02   0.810737E-07   0.230932E-03  -0.122757E-06
   150   0.435806E+04   0.108799E+01   0.000000E+00  -0.458859E+02   0.806031E-07   0.228866E-03  -0.808127E-07
   151   0.439073E+04   0.108293E+01   0.000000E+00  -0.459167E+02   0.801362E-07   0.226813E-03  -0.455442E-07
   152   0.442312E+04   0.107735E+01   0.000000E+00  -0.459235E+02   0.796730E-07   0.224774E-03  -0.167694E-07
   153   0.445536E+04   0.107138E+01   0.000000E+00  -0.459040E+02   0.792136E-07   0.222749E-03   0.591067E-08
   154   0.448739E+04   0.106503E+01   0.000000E+00  -0.458604E+02   0.787578E-07   0.220738E-03   0.228947E-07
   155   0.451920E+04   0.105830E+01   0.000000E+00  -0.457920E+02   0.783058E-07   0.218742E-03   0.345815E-07
   156   0.455064E+04   0.105119E+01   0.000000E+00  -0.456987E+02   0.778573E-07   0.216762E-03   0.413694E-07
   157   0.458201E+04   0.104370E+01   0.000000E+00  -0.455790E+02   0.774125E-07   0.214797E-03   0.436569E-07
   158   0.461309E+04   0.103590E+01   0.000000E+00  -0.454337E+02   0.769713E-07   0.212848E-03   0.418422E-07
   159   0.464386E+04   0.102765E+01   0.000000E+00  -0.452628E+02   0.765336E-07   0.210915E-03   0.363236E-07
   160   0.467441E+04   0.101910E+01   0.000000E+00  -0.450648E+02   0.760995E-07   0.208999E-03   0.274991E-07
   161   0.470473E+04   0.101032E+01   0.000000E+00  -0.448411E+02   0.756689E-07   0.207100E-03   0.157666E-07
   162   0.473475E+04   0.100117E+01   0.000000E+00  -0.445917E+02   0.752419E-07   0.205218E-03   0.152392E-08
   163   0.476462E+04   0.991708E+00   0.000000E+00  -0.443151E+02   0.748183E-07   0.203354E-03  -0.148311E-07
   164   0.479403E+04   0.982025E+00   0.000000E+00  -0.440128E+02   0.743981E-07   0.201509E-03  -0.329009E-07
   165   0.482328E+04   0.972042E+00   0.000000E+00  -0.436826E+02   0.739814E-07   0.199681E-03  -0.522879E-07
   166   0.485223E+04   0.961909E+00   0.000000E+00  -0.433259E+02   0.735681E-07   0.197873E-03  -0.725947E-07
   167   0.488093E+04   0.951402E+00   0.000000E+00  -0.429434E+02   0.731581E-07   0.196083E-03  -0.934239E-07
   168   0.490918E+04   0.940896E+00   0.000000E+00  -0.425330E+02   0.727515E-07   0.194314E-03  -0.114378E-06
   169   0.493712E+04   0.930093E+00   0.000000E+00  -0.420945E+02   0.723483E-07   0.192564E-03  -0.135060E-06
   170   0.496474E+04   0.919216E+00   0.000000E+00  -0.416295E+02   0.719483E-07   0.190835E-03  -0.155073E-06
   171   0.499190E+04   0.908266E+00   0.000000E+00  -0.411357E+02   0.715517E-07   0.189126E-03  -0.174020E-06
   172   0.501867E+04   0.897171E+00   0.000000E+00  -0.406147E+02   0.711583E-07   0.187439E-03  -0.191504E-06
   173   0.504497E+04   0.885930E+00   0.000000E+00  -0.400663E+02   0.707682E-07   0.185772E-03  -0.207128E-06
   174   0.507095E+04   0.874841E+00   0.000000E+00  -0.394906E+02   0.703813E-07   0.184128E-03  -0.220494E-06
   175   0.509653E+04   0.863608E+00   0.000000E+00  -0.388867E+02   0.699975E-07   0.182506E-03  -0.231208E-06
   176   0.512157E+04   0.852455E+00   0.000000E+00  -0.382548E+02   0.696170E-07   0.180906E-03  -0.238962E-06
   177   0.514621E+04   0.841307E+00   0.000000E+00  -0.375963E+02   0.692396E-07   0.179328E-03  -0.243821E-06
   178   0.517039E+04   0.830388E+00   0.000000E+00  -0.369097E+02   0.688653E-07   0.177772E-03  -0.245937E-06
   179   0.519409E+04   0.819402E+00   0.000000E+00  -0.361950E+02   0.684941E-07   0.176236E-03  -0.245465E-06
   180   0.521747E+04   0.808571E+00   0.000000E+00  -0.354537E+02   0.681259E-07   0.174721E-03  -0.242558E-06
   181   0.524031E+04   0.797896E+00   0.000000E+00  -0.346858E+02   0.677608E-07   0.173225E-03  -0.237371E-06
   182   0.526269E+04   0.787452E+00   0.000000E+00  -0.338899E+02   0.673987E-07   0.171749E-03  -0.230056E-06
   183   0.528452E+04   0.777165E+00   0.000000E+00  -0.330673E+02   0.670395E-07   0.170291E-03  -0.220769E-06
   184   0.530596E+04   0.767109E+00   0.000000E+00  -0.322175E+02   0.666833E-07   0.168852E-03  -0.209662E-06
   185   0.532693E+04   0.757434E+00   0.000000E+00  -0.313425E+02   0.663300E-07   0.167430E-03  -0.196889E-06
   186   0.534707E+04   0.748000E+00   0.000000E+00  -0.304395E+02   0.659795E-07   0.166025E-03  -0.182605E-06
   187   0.536703E+04   0.738947E+00   0.000000E+00  -0.295100E+02   0.656319E-07   0.164637E-03  -0.166962E-06
   188   0.538646E+04   0.730261E+00   0.000000E+00  -0.285553E+02   0.652871E-07   0.163264E-03  -0.150114E-06
   189   0.540528E+04   0.721980E+00   0.000000E+00  -0.275741E+02   0.649451E-07   0.161907E-03  -0.132215E-06
   190   0.542394E+04   0.714156E+00   0.000000E+00  -0.265686E+02   0.646059E-07   0.160565E-03  -0.113419E-06
   191   0.544168E+04   0.706812E+00   0.000000E+00  -0.255358E+02   0.642693E-07   0.159237E-03  -0.938778E-07
   192   0.545904E+04   0.699971E+00   0.000000E+00  -0.244780E+02   0.639355E-07   0.157923E-03  -0.737464E-07
   193   0.547578E+04   0.693677E+00   0.000000E+00  -0.233966E+02   0.636044E-07   0.156622E-03  -0.531778E-07
   194   0.549215E+04   0.687962E+00   0.000000E+00  -0.222894E+02   0.632759E-07   0.155333E-03  -0.323256E-07
   195   0.550790E+04   0.682862E+00   0.000000E+00  -0.211586E+02   0.629500E-07   0.154057E-03  -0.113430E-07
   196   0.552304E+04   0.678415E+00   0.000000E+00  -0.200036E+02   0.626267E-07   0.152792E-03   0.961642E-08
   197   0.553773E+04   0.674667E+00   0.000000E+00  -0.188257E+02   0.623059E-07   0.151538E-03   0.303994E-07
   198   0.555188E+04   0.671639E+00   0.000000E+00  -0.176243E+02   0.619877E-07   0.150295E-03   0.508526E-07
   199   0.556550E+04   0.669370E+00   0.000000E+00  -0.164002E+02   0.616720E-07   0.149061E-03   0.708226E-07
   200   0.557859E+04   0.667889E+00   0.000000E+00  -0.151539E+02   0.613587E-07   0.147837E-03   0.901561E-07
   201   0.559108E+04   0.667257E+00   0.000000E+00  -0.138849E+02   0.610479E-07   0.146622E-03   0.108729E-06
   202   0.560303E+04   0.667482E+00   0.000000E+00  -0.125947E+02   0.607395E-07   0.145415E-03   0.126533E-06
   203   0.561438E+04   0.668624E+00   0.000000E+00  -0.112824E+02   0.604334E-07   0.144217E-03   0.143590E-06
   204   0.562506E+04   0.670705E+00   0.000000E+00  -0.995105E+01   0.601298E-07   0.143028E-03   0.159919E-06
   205   0.563520E+04   0.673771E+00   0.000000E+00  -0.859849E+01   0.598285E-07   0.141848E-03   0.175544E-06
   206   0.564466E+04   0.677861E+00   0.000000E+00  -0.722597E+01   0.595295E-07   0.140676E-03   0.190483E-06
   207   0.565359E+04   0.682996E+00   0.000000E+00  -0.583395E+01   0.592329E-07   0.139512E-03   0.204759E-06
   208   0.566176E+04   0.689229E+00   0.000000E+00  -0.442297E+01   0.589386E-07   0.138357E-03   0.218393E-06
   209   0.566933E+04   0.696585E+00   0.000000E+00  -0.299340E+01   0.586465E-07   0.137211E-03   0.231404E-06
   210   0.567630E+04   0.705114E+00   0.000000E+00  -0.154615E+01   0.583567E-07   0.136073E-03   0.243816E-06
   211   0.568266E+04   0.714849E+00   0.000000E+00  -0.813020E-01   0.580692E-07   0.134943E-03   0.255647E-06
   212   0.568827E+04   0.725818E+00   0.000000E+00   0.140020E+01   0.577838E-07   0.133822E-03   0.266920E-06
   213   0.569334E+04   0.738068E+00   0.000000E+00   0.289838E+01   0.575007E-07   0.132709E-03   0.277656E-06
   214   0.569774E+04   0.751591E+00   0.000000E+00   0.441203E+01   0.572197E-07   0.131605E-03   0.287875E-06
   215   0.570153E+04   0.766582E+00   0.000000E+00   0.594038E+01   0.569409E-07   0.130509E-03   0.297598E-06
   216   0.570464E+04   0.782855E+00   0.000000E+00   0.748395E+01   0.566642E-07   0.129421E-03   0.306846E-06
   217   0.570722E+04   0.800568E+00   0.000000E+00   0.904071E+01   0.563897E-07   0.128341E-03   0.315641E-06
   218   0.570912E+04   0.819720E+00   0.000000E+00   0.106109E+02   0.561173E-07   0.127269E-03   0.324003E-06
   219   0.571042E+04   0.840313E+00   0.000000E+00   0.121954E+02   0.558469E-07   0.126205E-03   0.331954E-06
   220   0.571110E+04   0.862496E+00   0.000000E+00   0.137898E+02   0.555786E-07   0.125150E-03   0.339513E-06
   221   0.571119E+04   0.886195E+00   0.000000E+00   0.153963E+02   0.553123E-07   0.124102E-03   0.346703E-06
   222   0.571067E+04   0.911560E+00   0.000000E+00   0.170134E+02   0.550481E-07   0.123063E-03   0.353544E-06
   223   0.570939E+04   0.938516E+00   0.000000E+00   0.186418E+02   0.547858E-07   0.122031E-03   0.360056E-06
   224   0.570766E+04   0.967065E+00   0.000000E+00   0.202778E+02   0.545256E-07   0.121007E-03   0.366262E-06
   225   0.570525E+04   0.997356E+00   0.000000E+00   0.219244E+02   0.542673E-07   0.119991E-03   0.372182E-06
   226   0.570223E+04   0.102939E+01   0.000000E+00   0.235778E+02   0.540109E-07   0.118983E-03   0.377837E-06
   227   0.569853E+04   0.106317E+01   0.000000E+00   0.252394E+02   0.537565E-07   0.117983E-03   0.383247E-06
   228   0.569430E+04   0.109869E+01   0.000000E+00   0.269079E+02   0.535040E-07   0.116991E-03   0.388435E-06
   229   0.568946E+04   0.113603E+01   0.000000E+00   0.285817E+02   0.532533E-07   0.116006E-03   0.393420E-06
   230   0.568395E+04   0.117519E+01   0.000000E+00   0.302615E+02   0.530046E-07   0.115029E-03   0.398223E-06
   231   0.567775E+04   0.121624E+01   0.000000E+00   0.319466E+02   0.527577E-07   0.114059E-03   0.402866E-06
