#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.250778E-02   0.190212E+08   0.190174E+08   0.876017E+04  -0.757300E+05   0.000000E+00   0.190206E+08   0.190206E+08   0.190206E+08  -0.452091E+00   0.997206E+07   0.997140E+07   0.880537E+02
   0.304997E-02   0.187718E+08   0.187677E+08   0.240027E+04  -0.505230E+05   0.000000E+00   0.187712E+08   0.187712E+08   0.187712E+08  -0.446160E+00   0.984124E+07   0.984058E+07   0.722018E+02
   0.370939E-02   0.184603E+08   0.184557E+08  -0.169036E+05  -0.335881E+05   0.000000E+00   0.184596E+08   0.184596E+08   0.184596E+08  -0.438754E+00   0.967786E+07   0.967720E+07   0.592668E+02
   0.451137E-02   0.180761E+08   0.180710E+08  -0.135723E+05  -0.222342E+05   0.000000E+00   0.180753E+08   0.180753E+08   0.180753E+08  -0.429620E+00   0.947638E+07   0.947573E+07   0.480129E+02
   0.548674E-02   0.176083E+08   0.176021E+08  -0.121024E+05  -0.146422E+05   0.000000E+00   0.176073E+08   0.176073E+08   0.176073E+08  -0.418495E+00   0.923099E+07   0.923034E+07   0.392652E+02
   0.667298E-02   0.170455E+08   0.170380E+08  -0.102647E+05  -0.958241E+04   0.000000E+00   0.170443E+08   0.170443E+08   0.170443E+08  -0.405114E+00   0.893582E+07   0.893518E+07   0.319112E+02
   0.811570E-02   0.163765E+08   0.163671E+08  -0.635285E+04  -0.622391E+04   0.000000E+00   0.163751E+08   0.163751E+08   0.163751E+08  -0.389207E+00   0.858496E+07   0.858433E+07   0.259731E+02
   0.987034E-02   0.155921E+08   0.155800E+08   0.173798E+04  -0.400608E+04   0.000000E+00   0.155902E+08   0.155902E+08   0.155902E+08  -0.370552E+00   0.817347E+07   0.817284E+07   0.212532E+02
   0.120043E-01   0.146781E+08   0.146623E+08  -0.212043E+04  -0.254948E+04   0.000000E+00   0.146756E+08   0.146756E+08   0.146756E+08  -0.348813E+00   0.769398E+07   0.769335E+07   0.174722E+02
   0.145997E-01   0.136323E+08   0.136115E+08   0.361989E+03  -0.160071E+04   0.000000E+00   0.136291E+08   0.136291E+08   0.136291E+08  -0.323938E+00   0.714531E+07   0.714468E+07   0.144807E+02
   0.177562E-01   0.124412E+08   0.124143E+08  -0.115609E+04  -0.987544E+03   0.000000E+00   0.124371E+08   0.124371E+08   0.124371E+08  -0.295607E+00   0.652038E+07   0.651974E+07   0.120688E+02
   0.215952E-01   0.111182E+08   0.110841E+08  -0.737692E+02  -0.596573E+03   0.000000E+00   0.111129E+08   0.111129E+08   0.111129E+08  -0.264135E+00   0.582620E+07   0.582555E+07   0.100809E+02
   0.259142E-01   0.978732E+07   0.974655E+07   0.223273E+02  -0.364641E+03   0.000000E+00   0.978101E+07   0.978101E+07   0.978101E+07  -0.232477E+00   0.512792E+07   0.512726E+07   0.843529E+01
   0.302332E-01   0.862868E+07   0.858358E+07  -0.705589E+02  -0.236151E+03   0.000000E+00   0.862170E+07   0.862170E+07   0.862170E+07  -0.204922E+00   0.452014E+07   0.451949E+07   0.709324E+01
   0.345522E-01   0.764397E+07   0.759727E+07  -0.252273E+02  -0.160151E+03   0.000000E+00   0.763675E+07   0.763675E+07   0.763675E+07  -0.181512E+00   0.400376E+07   0.400314E+07   0.591614E+01
   0.388713E-01   0.682808E+07   0.678250E+07  -0.193397E+02  -0.113023E+03   0.000000E+00   0.682103E+07   0.682103E+07   0.682103E+07  -0.162124E+00   0.357610E+07   0.357553E+07   0.485717E+01
   0.431903E-01   0.616740E+07   0.612526E+07  -0.181961E+02  -0.826884E+02   0.000000E+00   0.616088E+07   0.616088E+07   0.616088E+07  -0.146433E+00   0.323000E+07   0.322949E+07   0.391110E+01
   0.475093E-01   0.563894E+07   0.560187E+07   0.124662E+03  -0.624838E+02   0.000000E+00   0.563320E+07   0.563320E+07   0.563320E+07  -0.133891E+00   0.295335E+07   0.295291E+07   0.308830E+01
   0.518284E-01   0.522252E+07   0.519131E+07   0.970267E+02  -0.486301E+02   0.000000E+00   0.521769E+07   0.521769E+07   0.521769E+07  -0.124015E+00   0.273550E+07   0.273513E+07   0.240174E+01
   0.561474E-01   0.488315E+07   0.485774E+07   0.773127E+02  -0.387475E+02   0.000000E+00   0.487922E+07   0.487922E+07   0.487922E+07  -0.115970E+00   0.255804E+07   0.255773E+07   0.185609E+01
   0.604664E-01   0.459657E+07   0.457622E+07   0.627595E+02  -0.314522E+02   0.000000E+00   0.459342E+07   0.459342E+07   0.459342E+07  -0.109177E+00   0.240820E+07   0.240794E+07   0.144800E+01
   0.647855E-01   0.433948E+07   0.432295E+07   0.516186E+02  -0.258681E+02   0.000000E+00   0.433692E+07   0.433692E+07   0.433692E+07  -0.103081E+00   0.227372E+07   0.227349E+07   0.116393E+01
   0.691045E-01   0.409599E+07   0.408186E+07   0.428251E+02  -0.214610E+02   0.000000E+00   0.409381E+07   0.409381E+07   0.409381E+07  -0.973024E-01   0.214626E+07   0.214606E+07   0.983118E+00
   0.734235E-01   0.385664E+07   0.384351E+07   0.357185E+02  -0.178997E+02   0.000000E+00   0.385461E+07   0.385461E+07   0.385461E+07  -0.916171E-01   0.202086E+07   0.202066E+07   0.880361E+00
   0.777425E-01   0.361886E+07   0.360559E+07   0.298941E+02  -0.149812E+02   0.000000E+00   0.361681E+07   0.361681E+07   0.361681E+07  -0.859650E-01   0.189619E+07   0.189599E+07   0.829466E+00
   0.820616E-01   0.338479E+07   0.337066E+07   0.250923E+02  -0.125752E+02   0.000000E+00   0.338260E+07   0.338260E+07   0.338260E+07  -0.803983E-01   0.177340E+07   0.177320E+07   0.806215E+00
   0.863806E-01   0.316000E+07   0.314472E+07   0.211392E+02  -0.105946E+02   0.000000E+00   0.315764E+07   0.315764E+07   0.315764E+07  -0.750514E-01   0.165546E+07   0.165526E+07   0.790843E+00
   0.906996E-01   0.295042E+07   0.293412E+07   0.178999E+02  -0.897145E+01   0.000000E+00   0.294790E+07   0.294790E+07   0.294790E+07  -0.700663E-01   0.154551E+07   0.154530E+07   0.769383E+00
   0.960627E-01   0.271919E+07   0.270227E+07   0.147045E+02  -0.737019E+01   0.000000E+00   0.271657E+07   0.271657E+07   0.271657E+07  -0.645680E-01   0.142423E+07   0.142402E+07   0.723227E+00
   0.101426E+00   0.252650E+07   0.250994E+07   0.122551E+02  -0.614259E+01   0.000000E+00   0.252394E+07   0.252394E+07   0.252394E+07  -0.599895E-01   0.132324E+07   0.132304E+07   0.653499E+00
   0.106789E+00   0.237332E+07   0.235807E+07   0.103851E+02  -0.520523E+01   0.000000E+00   0.237096E+07   0.237096E+07   0.237096E+07  -0.563535E-01   0.124303E+07   0.124285E+07   0.567140E+00
   0.112152E+00   0.225319E+07   0.223990E+07   0.893997E+01  -0.448072E+01   0.000000E+00   0.225113E+07   0.225113E+07   0.225113E+07  -0.535054E-01   0.118021E+07   0.118005E+07   0.475874E+00
   0.117515E+00   0.215504E+07   0.214391E+07   0.778899E+01  -0.390367E+01   0.000000E+00   0.215332E+07   0.215332E+07   0.215332E+07  -0.511805E-01   0.112892E+07   0.112879E+07   0.391754E+00
   0.122878E+00   0.206762E+07   0.205842E+07   0.683586E+01  -0.342584E+01   0.000000E+00   0.206620E+07   0.206620E+07   0.206620E+07  -0.491098E-01   0.108325E+07   0.108313E+07   0.323848E+00
   0.128241E+00   0.198205E+07   0.197422E+07   0.601688E+01  -0.301532E+01   0.000000E+00   0.198084E+07   0.198084E+07   0.198084E+07  -0.470810E-01   0.103850E+07   0.103839E+07   0.276421E+00
   0.133604E+00   0.189283E+07   0.188569E+07   0.529415E+01  -0.265311E+01   0.000000E+00   0.189173E+07   0.189173E+07   0.189173E+07  -0.449629E-01   0.991776E+06   0.991676E+06   0.248750E+00
   0.138967E+00   0.179855E+07   0.179148E+07   0.464953E+01  -0.233010E+01   0.000000E+00   0.179746E+07   0.179746E+07   0.179746E+07  -0.427224E-01   0.942356E+06   0.942258E+06   0.236312E+00
   0.144330E+00   0.170154E+07   0.169410E+07   0.407757E+01  -0.204352E+01   0.000000E+00   0.170039E+07   0.170039E+07   0.170039E+07  -0.404153E-01   0.891467E+06   0.891367E+06   0.232654E+00
   0.149694E+00   0.160610E+07   0.159814E+07   0.357761E+01  -0.179303E+01   0.000000E+00   0.160487E+07   0.160487E+07   0.160487E+07  -0.381449E-01   0.841390E+06   0.841286E+06   0.231291E+00
   0.155057E+00   0.151685E+07   0.150846E+07   0.314877E+01  -0.157815E+01   0.000000E+00   0.151555E+07   0.151555E+07   0.151555E+07  -0.360219E-01   0.794563E+06   0.794458E+06   0.227207E+00
   0.160420E+00   0.143775E+07   0.142923E+07   0.278815E+01  -0.139744E+01   0.000000E+00   0.143643E+07   0.143643E+07   0.143643E+07  -0.341414E-01   0.753084E+06   0.752979E+06   0.217706E+00
   0.165783E+00   0.137112E+07   0.136283E+07   0.248963E+01  -0.124783E+01   0.000000E+00   0.136984E+07   0.136984E+07   0.136984E+07  -0.325586E-01   0.718170E+06   0.718069E+06   0.202507E+00
   0.171146E+00   0.131663E+07   0.130890E+07   0.224329E+01  -0.112434E+01   0.000000E+00   0.131544E+07   0.131544E+07   0.131544E+07  -0.312656E-01   0.689649E+06   0.689555E+06   0.183195E+00
   0.176509E+00   0.127159E+07   0.126460E+07   0.203703E+01  -0.102094E+01   0.000000E+00   0.127051E+07   0.127051E+07   0.127051E+07  -0.301976E-01   0.666092E+06   0.666006E+06   0.162363E+00
   0.181872E+00   0.123231E+07   0.122613E+07   0.185957E+01  -0.931970E+00   0.000000E+00   0.123135E+07   0.123135E+07   0.123135E+07  -0.292670E-01   0.645564E+06   0.645486E+06   0.142731E+00
   0.187235E+00   0.119537E+07   0.118989E+07   0.170211E+01  -0.853035E+00   0.000000E+00   0.119452E+07   0.119452E+07   0.119452E+07  -0.283917E-01   0.626255E+06   0.626184E+06   0.126416E+00
   0.192598E+00   0.115803E+07   0.115306E+07   0.155848E+01  -0.781038E+00   0.000000E+00   0.115726E+07   0.115726E+07   0.115726E+07  -0.275061E-01   0.606721E+06   0.606655E+06   0.114500E+00
   0.197961E+00   0.111861E+07   0.111389E+07   0.142498E+01  -0.714132E+00   0.000000E+00   0.111788E+07   0.111788E+07   0.111788E+07  -0.265700E-01   0.586073E+06   0.586009E+06   0.106946E+00
   0.203324E+00   0.107688E+07   0.107220E+07   0.130037E+01  -0.651690E+00   0.000000E+00   0.107615E+07   0.107615E+07   0.107615E+07  -0.255783E-01   0.564197E+06   0.564134E+06   0.102823E+00
   0.208687E+00   0.103399E+07   0.102921E+07   0.118516E+01  -0.593966E+00   0.000000E+00   0.103325E+07   0.103325E+07   0.103325E+07  -0.245585E-01   0.541704E+06   0.541641E+06   0.100713E+00
   0.214050E+00   0.991768E+06   0.986840E+06   0.108045E+01  -0.541497E+00   0.000000E+00   0.991006E+06   0.991006E+06   0.991006E+06  -0.235544E-01   0.519557E+06   0.519493E+06   0.991375E-01
   0.219414E+00   0.951989E+06   0.946951E+06   0.986971E+00  -0.494658E+00   0.000000E+00   0.951209E+06   0.951209E+06   0.951209E+06  -0.226085E-01   0.498693E+06   0.498630E+06   0.969147E-01
   0.224777E+00   0.915979E+06   0.910934E+06   0.904826E+00  -0.453493E+00   0.000000E+00   0.915198E+06   0.915198E+06   0.915198E+06  -0.217526E-01   0.479814E+06   0.479751E+06   0.933775E-01
   0.230140E+00   0.884390E+06   0.879465E+06   0.833371E+00  -0.417681E+00   0.000000E+00   0.883628E+06   0.883628E+06   0.883628E+06  -0.210022E-01   0.463262E+06   0.463201E+06   0.884213E-01
   0.235503E+00   0.857087E+06   0.852394E+06   0.771291E+00  -0.386564E+00   0.000000E+00   0.856361E+06   0.856361E+06   0.856361E+06  -0.203542E-01   0.448967E+06   0.448909E+06   0.824061E-01
   0.240866E+00   0.833268E+06   0.828880E+06   0.716865E+00  -0.359281E+00   0.000000E+00   0.832589E+06   0.832589E+06   0.832589E+06  -0.197892E-01   0.436504E+06   0.436449E+06   0.759654E-01
   0.246229E+00   0.811750E+06   0.807684E+06   0.668295E+00  -0.334934E+00   0.000000E+00   0.811121E+06   0.811121E+06   0.811121E+06  -0.192789E-01   0.425248E+06   0.425197E+06   0.697872E-01
   0.251592E+00   0.791254E+06   0.787478E+06   0.623974E+00  -0.312716E+00   0.000000E+00   0.790670E+06   0.790670E+06   0.790670E+06  -0.187928E-01   0.414526E+06   0.414478E+06   0.644254E-01
   0.256955E+00   0.770702E+06   0.767144E+06   0.582677E+00  -0.292018E+00   0.000000E+00   0.770151E+06   0.770151E+06   0.770151E+06  -0.183051E-01   0.403769E+06   0.403722E+06   0.601860E-01
   0.262318E+00   0.749493E+06   0.746069E+06   0.543714E+00  -0.272490E+00   0.000000E+00   0.748963E+06   0.748963E+06   0.748963E+06  -0.178015E-01   0.392660E+06   0.392616E+06   0.570993E-01
   0.267681E+00   0.727623E+06   0.724255E+06   0.506903E+00  -0.254043E+00   0.000000E+00   0.727102E+06   0.727102E+06   0.727102E+06  -0.172819E-01   0.381199E+06   0.381155E+06   0.549637E-01
   0.273044E+00   0.705507E+06   0.702143E+06   0.472365E+00  -0.236736E+00   0.000000E+00   0.704986E+06   0.704986E+06   0.704986E+06  -0.167563E-01   0.369605E+06   0.369561E+06   0.534334E-01
   0.278407E+00   0.683722E+06   0.680341E+06   0.440298E+00  -0.220667E+00   0.000000E+00   0.683199E+06   0.683199E+06   0.683199E+06  -0.162384E-01   0.358182E+06   0.358139E+06   0.521254E-01
   0.283771E+00   0.662853E+06   0.659466E+06   0.410864E+00  -0.205917E+00   0.000000E+00   0.662329E+06   0.662329E+06   0.662329E+06  -0.157424E-01   0.347241E+06   0.347198E+06   0.507175E-01
   0.289134E+00   0.643410E+06   0.640048E+06   0.384146E+00  -0.192528E+00   0.000000E+00   0.642890E+06   0.642890E+06   0.642890E+06  -0.152803E-01   0.337050E+06   0.337007E+06   0.490136E-01
   0.294497E+00   0.625696E+06   0.622401E+06   0.360085E+00  -0.180469E+00   0.000000E+00   0.625186E+06   0.625186E+06   0.625186E+06  -0.148596E-01   0.327768E+06   0.327727E+06   0.469627E-01
   0.299860E+00   0.609696E+06   0.606508E+06   0.338441E+00  -0.169621E+00   0.000000E+00   0.609203E+06   0.609203E+06   0.609203E+06  -0.144797E-01   0.319388E+06   0.319348E+06   0.446381E-01
   0.305223E+00   0.595115E+06   0.592060E+06   0.318846E+00  -0.159799E+00   0.000000E+00   0.594643E+06   0.594643E+06   0.594643E+06  -0.141336E-01   0.311755E+06   0.311716E+06   0.421935E-01
   0.310586E+00   0.581534E+06   0.578620E+06   0.300909E+00  -0.150809E+00   0.000000E+00   0.581084E+06   0.581084E+06   0.581084E+06  -0.138113E-01   0.304646E+06   0.304609E+06   0.398095E-01
   0.315949E+00   0.568532E+06   0.565750E+06   0.284285E+00  -0.142476E+00   0.000000E+00   0.568102E+06   0.568102E+06   0.568102E+06  -0.135028E-01   0.297840E+06   0.297804E+06   0.376431E-01
   0.321312E+00   0.555744E+06   0.553071E+06   0.268696E+00  -0.134663E+00   0.000000E+00   0.555331E+06   0.555331E+06   0.555331E+06  -0.131992E-01   0.291144E+06   0.291110E+06   0.357907E-01
   0.326675E+00   0.542925E+06   0.540332E+06   0.253951E+00  -0.127273E+00   0.000000E+00   0.542524E+06   0.542524E+06   0.542524E+06  -0.128948E-01   0.284430E+06   0.284397E+06   0.342754E-01
   0.332038E+00   0.530006E+06   0.527465E+06   0.239964E+00  -0.120263E+00   0.000000E+00   0.529613E+06   0.529613E+06   0.529613E+06  -0.125880E-01   0.277661E+06   0.277629E+06   0.330550E-01
   0.337401E+00   0.517094E+06   0.514583E+06   0.226732E+00  -0.113632E+00   0.000000E+00   0.516705E+06   0.516705E+06   0.516705E+06  -0.122812E-01   0.270894E+06   0.270862E+06   0.320437E-01
   0.342764E+00   0.504389E+06   0.501900E+06   0.214291E+00  -0.107397E+00   0.000000E+00   0.504004E+06   0.504004E+06   0.504004E+06  -0.119793E-01   0.264235E+06   0.264203E+06   0.311390E-01
   0.348127E+00   0.492105E+06   0.489637E+06   0.202677E+00  -0.101577E+00   0.000000E+00   0.491723E+06   0.491723E+06   0.491723E+06  -0.116874E-01   0.257797E+06   0.257765E+06   0.302478E-01
   0.353491E+00   0.480414E+06   0.477975E+06   0.191901E+00  -0.961770E-01   0.000000E+00   0.480036E+06   0.480036E+06   0.480036E+06  -0.114096E-01   0.251670E+06   0.251639E+06   0.293068E-01
   0.358854E+00   0.469422E+06   0.467027E+06   0.181947E+00  -0.911883E-01   0.000000E+00   0.469052E+06   0.469052E+06   0.469052E+06  -0.111485E-01   0.245911E+06   0.245881E+06   0.282908E-01
   0.364217E+00   0.459145E+06   0.456807E+06   0.172762E+00  -0.865847E-01   0.000000E+00   0.458783E+06   0.458783E+06   0.458783E+06  -0.109045E-01   0.240528E+06   0.240498E+06   0.272106E-01
   0.369580E+00   0.449503E+06   0.447230E+06   0.164262E+00  -0.823244E-01   0.000000E+00   0.449151E+06   0.449151E+06   0.449151E+06  -0.106755E-01   0.235478E+06   0.235449E+06   0.261021E-01
   0.374943E+00   0.440359E+06   0.438156E+06   0.156351E+00  -0.783596E-01   0.000000E+00   0.440018E+06   0.440018E+06   0.440018E+06  -0.104584E-01   0.230689E+06   0.230661E+06   0.250124E-01
   0.380306E+00   0.431568E+06   0.429432E+06   0.148940E+00  -0.746452E-01   0.000000E+00   0.431238E+06   0.431238E+06   0.431238E+06  -0.102497E-01   0.226086E+06   0.226059E+06   0.239865E-01
   0.385669E+00   0.423003E+06   0.420927E+06   0.141953E+00  -0.711434E-01   0.000000E+00   0.422682E+06   0.422682E+06   0.422682E+06  -0.100464E-01   0.221600E+06   0.221574E+06   0.230556E-01
   0.391032E+00   0.414563E+06   0.412538E+06   0.135332E+00  -0.678248E-01   0.000000E+00   0.414250E+06   0.414250E+06   0.414250E+06  -0.984598E-02   0.217180E+06   0.217154E+06   0.222318E-01
   0.396395E+00   0.406198E+06   0.404214E+06   0.129037E+00  -0.646701E-01   0.000000E+00   0.405891E+06   0.405891E+06   0.405891E+06  -0.964731E-02   0.212798E+06   0.212772E+06   0.215080E-01
   0.401758E+00   0.397920E+06   0.395968E+06   0.123055E+00  -0.616720E-01   0.000000E+00   0.397618E+06   0.397618E+06   0.397618E+06  -0.945067E-02   0.208460E+06   0.208435E+06   0.208632E-01
   0.407121E+00   0.389793E+06   0.387868E+06   0.117386E+00  -0.588309E-01   0.000000E+00   0.389495E+06   0.389495E+06   0.389495E+06  -0.925761E-02   0.204202E+06   0.204177E+06   0.202700E-01
   0.412484E+00   0.381890E+06   0.379989E+06   0.112034E+00  -0.561487E-01   0.000000E+00   0.381596E+06   0.381596E+06   0.381596E+06  -0.906984E-02   0.200060E+06   0.200036E+06   0.197012E-01
   0.417848E+00   0.374261E+06   0.372388E+06   0.106995E+00  -0.536234E-01   0.000000E+00   0.373971E+06   0.373971E+06   0.373971E+06  -0.888862E-02   0.196063E+06   0.196039E+06   0.191356E-01
   0.423211E+00   0.366938E+06   0.365095E+06   0.102259E+00  -0.512500E-01   0.000000E+00   0.366653E+06   0.366653E+06   0.366653E+06  -0.871468E-02   0.192226E+06   0.192202E+06   0.185618E-01
   0.428574E+00   0.359938E+06   0.358131E+06   0.978137E-01  -0.490221E-01   0.000000E+00   0.359659E+06   0.359659E+06   0.359659E+06  -0.854844E-02   0.188559E+06   0.188536E+06   0.179790E-01
   0.433937E+00   0.353256E+06   0.351486E+06   0.936397E-01  -0.469301E-01   0.000000E+00   0.352982E+06   0.352982E+06   0.352982E+06  -0.838975E-02   0.185059E+06   0.185036E+06   0.173947E-01
   0.439300E+00   0.346846E+06   0.345116E+06   0.897099E-01  -0.449606E-01   0.000000E+00   0.346579E+06   0.346579E+06   0.346579E+06  -0.823755E-02   0.181702E+06   0.181680E+06   0.168207E-01
   0.444663E+00   0.340649E+06   0.338957E+06   0.859947E-01  -0.430985E-01   0.000000E+00   0.340387E+06   0.340387E+06   0.340387E+06  -0.809038E-02   0.178455E+06   0.178434E+06   0.162690E-01
   0.450026E+00   0.334613E+06   0.332958E+06   0.824702E-01  -0.413321E-01   0.000000E+00   0.334357E+06   0.334357E+06   0.334357E+06  -0.794708E-02   0.175294E+06   0.175273E+06   0.157495E-01
   0.455389E+00   0.328714E+06   0.327092E+06   0.791193E-01  -0.396526E-01   0.000000E+00   0.328463E+06   0.328463E+06   0.328463E+06  -0.780697E-02   0.172204E+06   0.172183E+06   0.152675E-01
   0.460752E+00   0.322928E+06   0.321336E+06   0.759279E-01  -0.380532E-01   0.000000E+00   0.322682E+06   0.322682E+06   0.322682E+06  -0.766957E-02   0.169173E+06   0.169153E+06   0.148228E-01
   0.466115E+00   0.317242E+06   0.315676E+06   0.728841E-01  -0.365278E-01   0.000000E+00   0.316999E+06   0.316999E+06   0.316999E+06  -0.753451E-02   0.166194E+06   0.166174E+06   0.144105E-01
   0.471478E+00   0.311659E+06   0.310116E+06   0.699816E-01  -0.350731E-01   0.000000E+00   0.311420E+06   0.311420E+06   0.311420E+06  -0.740189E-02   0.163269E+06   0.163249E+06   0.140232E-01
   0.476841E+00   0.306205E+06   0.304686E+06   0.672190E-01  -0.336886E-01   0.000000E+00   0.305970E+06   0.305970E+06   0.305970E+06  -0.727236E-02   0.160412E+06   0.160392E+06   0.136530E-01
   0.482204E+00   0.300907E+06   0.299410E+06   0.645945E-01  -0.323733E-01   0.000000E+00   0.300675E+06   0.300675E+06   0.300675E+06  -0.714651E-02   0.157636E+06   0.157617E+06   0.132932E-01
